Term,pForward,zForward,likelihoodForward,pReverse,zReverse,probReverse
Instruct.Maintain,1.0,-0.0,0.0,1.0,-0.0,0.0
Instruct.Move,1.0,0.0,0.3741622305857887,1.0,-0.0,0.003338312611962125
Instruct.Name,1.0,0.0,1.2852511840981442,1.0,0.0,0.0036675625539225806
BD.Not Defined.,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Interoception.Thermoregulation,1.0,-0.0,0.0,1.0,-0.0,0.0
Instruct.Not Defined.,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Cognition.Music,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Action.Imagination,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Action.Inhibition,1.0,-0.0,0.5052038028964275,1.0,-0.0,0.0014479330522554532
BD.Action.Motor Learning,1.0,0.0,7.936114107635143,1.0,0.0,0.0027689809624052786
BD.Action.Observation,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Action.Preparation,1.0,-0.0,3.892475014697237,1.0,0.0,0.0018431618174922213
BD.Action.Rest,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Cognition,1.0,0.0,0.48425340822655194,1.0,-0.0,0.005569656633270722
BD.Cognition.Language,1.0,0.0,4.287166537166537,1.0,0.0,0.0030985062942199934
BD.Cognition.Language.Orthography,1.0,-0.0,0.8324030072163133,1.0,-0.0,0.0018359503900789438
BD.Cognition.Language.Phonology,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Cognition.Language.Speech,1.0,-0.0,0.22028918965677857,1.0,-0.0,0.0016278032589711004
BD.Cognition.Language.Syntax,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Cognition.Memory,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Cognition.Memory.Working,1.0,-0.0,0.2173988705017074,1.0,-0.0,0.0015468472391901753
BD.Cognition.Soma,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Interoception.Sleep,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Cognition.Space,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Cognition.Time,1.0,-0.0,3.4636430215526257,1.0,0.0,0.0019422255993868742
BD.Emotion.Anger,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Emotion.Anxiety,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Emotion.Disgust,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Emotion.Fear,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Emotion.Happiness,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Emotion.Happiness.Humor,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Emotion.Sadness,1.0,-0.0,2.2790513561889023,1.0,0.0,0.002385544007574064
BD.Interoception,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Interoception.Bladder,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Interoception.Hunger,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Interoception.Respiration Regulation,1.0,-0.0,0.0,1.0,-0.0,0.0
BD.Interoception.Sexuality,1.0,-0.0,0.0,1.0,-0.0,0.0
Instruct.None,1.0,-0.0,0.0,1.0,-0.0,0.0
Instruct.Inhibit,1.0,-0.0,0.0,1.0,-0.0,0.0
Instruct.Passive/Rest,1.0,0.0,0.30973298155009166,1.0,-0.0,0.0050522069810120486
PC.Hypercapnia,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Hand-Eye Coordination,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Grasping,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Go/No-Go,1.0,-0.0,0.45128068812279337,1.0,-0.0,0.0012090360313199607
PC.Gambling,1.0,-0.0,15.719610636277302,1.0,0.0,0.003917651636370106
PC.Fluency Induction,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Flexion/Extension,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Flashing Checkerboard,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Flanker,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Fixation,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Finger Tapping/Button Press,1.0,0.0,0.9842501542280792,1.0,-0.0,0.007138098080861222
PC.Film Viewing,1.0,0.0,1.6819336483259664,1.0,0.0,0.004191726030684064
PC.Figurative Language,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Face Monitor/Discrimination,1.0,0.0,1.4323944271374176,1.0,0.0,0.007907157397379242
PC.Estimation,1.0,-0.0,0.0,1.0,-0.0,0.0
Instruct.Predict,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Hunger/Satiety,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Imagined Movement,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Emotion Induction,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Imagined Objects/Scenes,1.0,0.0,2.8154526512735467,1.0,0.0,0.003543428196478036
PC.Oddball Discrimination,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Object Manipulation/Discrimination,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Naming (Overt),1.0,-0.0,2.110378020016574,1.0,0.0,0.002287881583856071
PC.Naming (Covert),1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Music Production,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Music Comprehension,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Multi-Tasking,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Micturition,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Mental Rotation,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Meditation,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Magnitude Comparison (Symbolic),1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Magnitude Comparison (Non-symbolic),1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Luminance,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Lexical Decision,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Isometric Force,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Encoding,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Episodic Recall,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Driving,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Autobiographical Recall,1.0,-0.0,1.7466234040308115,1.0,0.0,0.0018500021616192166
Instruct.Rate,1.0,-0.0,0.0,1.0,-0.0,0.0
Instruct.Read,1.0,-0.0,0.0,1.0,-0.0,0.0
Instruct.Repeat,1.0,-0.0,0.689224075115025,1.0,-0.0,0.0016661580821122105
Instruct.Report,1.0,-0.0,0.0,1.0,-0.0,0.0
Instruct.Sing,1.0,-0.0,0.0,1.0,-0.0,0.0
Instruct.Track,1.0,-0.0,0.0,1.0,-0.0,0.0
Instruct.Update,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Acupuncture,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Affective Pictures,1.0,-0.0,1.3371097378730967,1.0,0.0,0.0018827797995074216
PC.Affective Words,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Drawing,1.0,0.0,6.700161910544424,1.0,0.0,0.0032561465239994165
PC.Anti-Saccades,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Paired Associate Recall,1.0,-0.0,1.2322910850549043,1.0,0.0,0.0018887411959464726
PC.Counting/Calculation,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Delay Discounting,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Cued Speech,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Cued Explicit Recognition/Recall,1.0,0.0,1.8320950760248482,1.0,0.0,0.006620641017160389
PC.Deception,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Classical Conditioning,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Chewing/Swallowing,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Delayed Match to Sample,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Digit/Numerical,1.0,-0.0,0.0,1.0,-0.0,0.0
PC.Divided Auditory Attention,1.0,-0.0,6.130648148148148,1.0,0.0,0.0018334609658212098
RT.Speech,0.44172568380385746,0.7692823987567343,0.9381251948199155,0.992856133530987,-0.008953628470882465,0.008241456139402912
SM.Visual,0.5095754131523822,0.6594989608508197,0.9803489696525832,0.9605273667747812,-0.04949180636286945,0.07062162411837024
Instruct.Recall,0.4844198896353674,0.6992114602057996,0.9133181598730946,0.8814867077363191,-0.14908481514929386,0.010231417804303337
BD.Cognition.Attention,0.5814741222686135,0.5512327646217966,0.8484487354099849,0.8467234949816003,-0.1933006785026165,0.011206900262285303
RM.Oral/Facial,0.6775409588027405,0.415821043927548,0.7317555679336534,0.5168553459016093,-0.6482003958894963,0.008452784650852736
SM.None,0.793986084366371,0.261138005086572,0.666133446013924,0.3461977048787095,-0.9419901071077382,0.010002356319334287
BD.Emotion,0.6880826011723606,0.40145848000905215,0.7690088170779865,0.3389437420202978,-0.9562543601637447,0.01313780492263697
ST.None,0.8009359160955325,0.2521360369554468,0.6604522648153135,0.330967261925616,-0.9721674278980674,0.010024039215235807
ST.Shapes,0.8691029632152989,0.16479801914909936,0.5707175710433949,0.30240154623468013,-1.0312970394852166,0.007680668726676078
Instruct.Attend,0.8575406303824717,0.17950571488681194,0.6729991258563559,0.1943157414535017,-1.2979173382416143,0.01551458858374659
Contrast.Response Type,0.9807590130319578,0.024117338738031416,0.4703993975341119,0.09586584004750431,-1.6652352041019982,0.010023442471811118
ST.Pictures,0.8705620400241902,0.16294461818654804,0.5994278316448934,0.09033974068252683,-1.6936082954247944,0.011622526125714178
Contrast.Response Modality,0.9868528521655137,0.01647825194691264,0.39420319882639837,0.08938571024845453,-1.6986470260053121,0.0068082800139001335
Contrast.Stimulus Type,0.8300357729204387,0.2146556881525977,0.8377221969175992,0.08678850378638259,-1.7125872325248734,0.058436870787899296
RM.None,0.9958538528985905,0.005196448164170099,0.5147942664511864,0.003477718141115236,-2.9220176660823323,0.02238788993602846
RT.None,0.9959710475214147,0.005049564558953381,0.5137465900941195,0.003415574692121522,-2.9276288804375596,0.022361532973839717
