Feature,aMPFC_r,dACC_r,dMPFC_r,lAI_r,ldLPFC_r,lIPL_r,lTPJ_r,pACC_r,PCC_r,rAI_r,rdLPFC_r,rIFG_r,rIPL_r,rTPJ_r
 context influence modulation,0.0038141533291746,0.012095239796099,0.0238314960339008,0.0330657792466355,0.0029120515384245,0.0103054298039536,0.0001942109767348,0.0143238584874257,0.0043440595742189,0.0299798283753526,0.0049892712713919,0.019107638728656,0.0128278695998808,0.0112976685174582
 cortex anterior cingulate,0.080299461119706,0.1119587466183742,0.0845804243372279,0.0637355419950472,-0.0354085905927468,-0.031353029671122,0.0165756060326598,0.0905228875875535,0.0496674020027631,0.0626475242164166,0.0086421402111859,0.0349846590265523,0.0233486163314716,0.0077834871464064
 deaf hearing sign,-0.0102363863086631,-0.0008099058753209,0.0055421117950513,-0.0015764295952538,0.0208178400821855,0.0099545585584207,-0.0020282343457743,-0.0001313292189129,-0.011516348176578,0.003265624306028,0.0163978901329984,0.0109601557986925,0.0128133307640338,0.0014867972457929
 decision making risk,0.0343797765831576,0.0642958882233705,0.049248876566105,0.0602014101653421,0.0067273345683311,0.0165521312825153,0.0111792664159141,0.0358045234863947,0.0190988454506139,0.0449743196466838,-0.0081891529887701,0.0042757511368861,0.0183160615993135,0.0008276360315877
 depression mdd disorder,0.0019826914051063,-0.0112046666010511,-0.0233658427044379,-0.0329154172571268,-0.0623461541898602,-0.0622464325572612,-0.0226667883677534,-0.0057463890360634,-0.0183435232648667,-0.0038775014683763,-0.021424107421371,-0.0206488232573236,-0.0303428339183343,-0.0200167026390179
 dorsal ventral stream,-0.0214838015036616,-0.0061464666946995,0.0012874727276704,0.0053941988264912,0.0341939361484295,0.0255167967706735,-0.0052062820715627,-0.0226439385718022,-0.0167879354442202,-0.005212735401268,0.0071000370628172,-0.006768120999611,-0.0036704775353939,-0.0181070389267496
 emotional negative positive,0.084937253867835,0.012691238169247,0.0033814999199472,0.0278739818161634,-0.0288763530185522,-0.0405872009591703,0.0098635845419433,0.0551200435311878,0.0361823351498726,0.0455604873215166,0.0357663070196888,0.041195904937134,-0.0134293171036737,0.0093061551781682
 epilepsy lobe temporal,-0.0149213689202554,-0.0062390891159564,-0.0100336624237243,-0.0176315129065283,-0.0049016976786635,-0.0223798354232582,0.0191134254700497,0.000213068317105,0.0036902121294214,-0.015295331071488,-0.0111755328972089,-0.0149428312365758,-0.0007399134255296,-0.0155094143186621
 eye gaze saccade,-0.0177913275261728,-0.0229049092957972,-0.0288145283733843,-0.0296997584855096,-0.0047352926796766,0.0363632865054008,-0.0255969102886697,-0.0221973161327944,-0.0292353836818608,-0.0237438392594166,-0.0178037516004607,-0.0191088557137589,-2.9837993063408845e-05,0.0011593437503077
 face faces fusiform,0.0020118518759324,-0.0226748175977242,-0.0271056056453072,-0.0194372874424601,-0.0233701015890178,-0.0317963154007321,-0.0112885340377734,-0.0133683008583612,0.0227905100122539,-0.0127068512737355,0.025998344602381,0.0013244772493053,-0.0158757805685953,0.020485727608325
 fear anxiety ptsd,0.000463599018711,0.032114694848635,0.0103709595190817,0.023340032373445,-0.0507578892361321,-0.052123361820659,-0.0258692208736908,0.0219255034575182,-0.0096074581876171,0.0252126820778913,-0.0172431951272759,0.0082830643780928,-0.0145549907347276,-0.0214754681114343
 feedback error learning,-0.0053691484145232,0.0502102206162231,0.0719267199453701,0.0543805861675143,-0.0036831010020516,0.003102337474537,-0.0103294256217202,0.0195140553680865,0.0003133344915121,0.0438986290528917,0.0051570526993869,0.0144232882270434,0.0260798406388162,-0.0027159234260777
 frequency hz power,0.0020102736999344,-0.0127996144186172,-0.0240480718181033,-0.0464961017891283,-0.0480393803703185,-0.0260614285268512,0.0028708631208476,-0.0070859048454682,0.0096837371775674,-0.0246889100749264,-0.0265983928663677,-0.0248453201536666,-0.0099599991451703,-0.0206978589706696
 group control age,-0.0084929347699622,-0.0032853312777016,-0.0003697819931225,-0.0255311989158893,-0.0298323998281215,-0.0132943707356541,-0.02450166031325,-0.0057453593109318,0.0001761664185877,-0.0156633596831791,-0.0081054780539266,-0.0194499305750268,0.0086067592314971,-0.0337874167949911
 gyrus frontal middle,-0.016407646985492,-0.0055295357506608,-0.0009467629079224,0.0112182532154914,0.0219830530496623,-0.0031140101079316,0.0133375592880237,0.0067436221056347,-0.0023919995088011,0.0138486153233927,0.0405376605646854,0.0391255532794304,-0.0094273219059162,0.0107520087196716
 hemisphere hemispheric lateralization,-0.0299379132158854,-0.0281766968814321,-0.0225984418031301,-0.0094275648725579,0.0308067736470492,0.002598263888898,-0.0233980408298511,-0.019590578954557,-0.0226222391725934,-0.0218630793088529,-0.0107886046742824,0.0196018667207363,-0.0192426486151993,-0.0204638550293868
 human humans animal,-0.0241559997239439,-0.006353110963018,-0.0152880571338373,-0.0149029496442244,-0.0142881241517294,-0.0056997466889959,-0.0170850413276289,-0.0117661193258278,-0.0238127365587125,-0.0206747354352669,-0.014113760926374,-0.0189018417832682,-0.0187738781089168,0.0032285958431836
 imagery mental events,0.0217874688834409,-0.0066700534174666,-0.002313089832745,-0.0123484730952396,0.0105364639781586,0.02329612678959,0.0405520899613473,0.0186096536443428,0.0500473559045216,-0.0131936756694974,-0.0076726987954756,0.0168584555273158,0.024729593496416,0.0275435362616799
 individual variability level,0.0018702597005713,-0.009431042755547,-0.0136540918795713,-0.0240155317548505,-0.0199331454558476,-0.0376809607288744,-0.0063645969606169,-0.0046110117337702,0.0105962062887849,-0.0160386218743541,-0.0096864676050565,-0.0215819840624055,-0.0072517005071422,-0.0106157309506579
 inhibition response control,-0.0065242541692224,0.036681252854341,0.0463998045792763,0.052883848262321,-0.0018478967347752,0.0181117686421023,-0.0034767714107212,-0.0069315496571235,-0.0173050650318981,0.0690953467978914,0.0267495099331269,0.0569246292607116,0.0317300344693528,0.0294312436032009
 insula anterior autonomic,-0.0039555454567431,0.036078568104172,0.020517730980508,0.0319158567736868,-0.0215196505167327,-0.0227168422680671,-0.0124319093257904,0.0122845781339264,-0.0077748254936745,0.0515973911770961,-0.000490810454849,0.0217191547643428,-0.0082086238585298,-0.009957539036879
 integration human order,0.0189878745991368,-3.5264311762812574e-05,-0.0035385554878329,0.0002072203896815,0.0056973904789108,0.0123938778644475,0.035575699951326,0.0017233912383396,0.0249735821102016,-0.0214489925238344,-0.0074148488785934,-0.0045222541931624,0.0051062162050628,0.0088783845024648
 judgments judgment ppc,0.0472007094564414,0.0087314515191481,0.008313287010868,0.0069358812943452,0.0109757760746647,0.02194740864,0.0376643436731347,0.0237525168480975,0.0312422546555992,0.0031826946809839,0.0036612447813142,-0.0042729990608266,0.0041463729504236,0.0216749214617639
 language comprehension sentences,-0.0053912966777853,-0.0057015855988748,0.0068423567351739,0.0423979489299602,0.066112316646281,0.0138956349598835,0.0326326701143123,-0.0302335630886998,0.0004781851080478,0.0100797672772347,0.0652690367564803,0.063944113581696,0.0018245580246572,0.0129400832840359
 learning training sequence,-0.0236145880549527,-0.010530461805954,0.0008507557513408,-0.0182421126150678,0.0225106678621265,0.0253929105779921,0.0018238553969039,-0.0233277009764392,-0.0245845156720042,-0.0137731844614754,-0.0021418420138266,-0.0105879718319211,0.0013720719631099,-0.0043939488738638
 light mechanisms underlying,-0.0080249518700951,-0.0096068158867711,-0.0178533408902489,-0.0159010404056182,-0.014120098208385,-0.0101597030942046,-0.008251566633179,-0.0158837561942931,-0.0177081583972448,-0.0171479654007512,-0.0174864830580342,-0.0115576855386463,-0.017330047756573,-0.0140473672803778
 magnetic resonance high,0.0049247610250726,-0.0102364495453675,-0.0061322954812275,0.0191341080239698,-0.0191405796625667,-0.0351785350569964,0.0028345425557637,0.0175736259761313,0.0046031999068673,0.0044849446049753,-0.0066154426140641,-0.0042849235141374,0.0018185585088787,0.0017053901814332
 maps images standard,-0.0273605119878377,-0.0286413520014585,-0.0336281788471179,-0.0555032058046688,-0.0450876314065611,-0.048906602545475,-0.023821398213648,-0.0284813786564071,-0.0255574357322751,-0.0396732396654514,-0.0379517367062782,-0.0316140781198238,-0.0413575725308754,-0.0306967051756663
 matter volume gray,-0.029043761699877,-0.0232217821902558,-0.0471558635523771,-0.0633374704669164,-0.0692290256325679,-0.0703774960242128,-0.0307257691101252,0.0002378374756786,-0.0472017040077543,-0.0341361178010016,-0.0383805584723252,-0.0458619264865242,-0.0454668143557773,-0.0345964537222944
 mechanisms provide network,0.0230744370794153,0.0152809929081838,0.0258446710164262,0.0323317667709961,0.0247517445014347,0.0104269883796322,0.0288035628198679,-0.0007059338485428,0.0314156686248787,0.0372975331589346,-0.0030728369504151,0.0101545116305274,0.0176850209311358,0.0261066521382877
 memory encoding hippocampus,-0.0062844787439034,0.0085968603352739,0.0166605301854276,0.0315601278476259,0.0349631198798216,0.0280881425218594,0.0151077983505876,-0.0015552305219548,0.0062771523896077,0.007103832932625,0.0333631172135728,-0.0034634934991083,0.0113811519627058,-0.001775559555926
 memory recognition items,0.0042080480769325,0.0274331852985121,0.0346148847004774,0.0369930766629146,0.0214556904708823,0.0586804939024001,0.0550565008754982,0.00944631542405,0.0363997671093567,0.0192880813469507,0.0070125161668169,-0.0100653317668096,0.0427477969087379,0.0091397775571155
 memory retrieval episodic,0.0402642529732125,0.025869830397256,0.0196959550916978,0.0284628616976902,-0.0049149261812281,0.0003248583591455,0.0795382253596102,0.0500560666420872,0.0844788597920568,0.0044771107320238,0.0069795763064594,0.0083969191714044,0.0301004550835542,0.0440435762778036
 memory working wm,-0.0059302567053802,0.0244016785508708,0.0425908489152089,0.0512989877177775,0.1111644470412708,0.1192527072711755,0.0019858114216901,-0.0146826677061466,-0.0091582084376856,0.0175347145583838,0.0378733945182849,-0.0076722046406729,0.0491995398573343,-0.0028127934281033
 mirror observation imitation,-0.0148747710029292,-0.0255356480781612,-0.0339420237524049,-0.0129393902809023,0.0378764542260732,0.0072528927694913,0.0123128729003794,-0.0231589373232994,-0.0202876096053952,-0.0179373552468908,0.0112599762022239,0.0110642414019383,-0.009269290625066,0.0187222516514203
 model approach method,-0.009108840830703,-0.0246215696745555,-0.0254717303035611,-0.0432748142650478,-0.0451077334374104,-0.0285679335519542,-0.0038914035784188,-0.0315127353904734,0.011099351671657,-0.0356534090893404,-0.0429376717876162,-0.0313024660464894,-0.0079154047956429,-0.0246354571101153
 motor movement cortex,-0.063092400726022,-0.0452412748789521,-0.0419726029068586,-0.0590426586523176,5.134773200657228e-05,0.0025590229197123,-0.0501536858401031,-0.0505925272531392,-0.05843914615323,-0.0576895969701758,-0.0311434805850944,-0.0038072558201932,-0.0247451773967788,-0.0365382772922742
 ms source meg,-0.0230044689561697,-0.0390918272587341,-0.0452750883125608,-0.0554255805538822,-0.0428204964887011,-0.0444872071375039,-0.0256284723059623,-0.0234280799908314,-0.023549456425217,-0.0415293292246569,-0.0357739035473086,-0.0322256696078336,-0.0306177198234749,-0.0175630824531567
 ms spatial virtual,-0.0048427146283912,-0.0010671665735569,0.0053704266059188,-0.0030368697096512,-0.0030922453092744,0.013096999926347,-0.0139428799424293,-0.0023833859641729,0.0062615484646124,-0.0121266305258734,-0.0058144952064547,-0.0083699127856776,-0.0004685782709384,0.0072859757450332
 music musical musicians,0.0049492318437441,0.0024125226185283,-0.0015341950931598,0.0097178117391658,0.0112634958791534,3.786980019027424e-05,-0.0085475347224954,0.0036472812044716,-0.0185290394145517,0.0022665945743848,0.0276325709172053,0.0090184188547206,-0.0027856642431968,0.001780338140721
 network control frontoparietal,0.019942739049172,0.0320741110975693,0.0385772229647947,0.0328413751306286,0.0446260114219001,0.0485828227262693,0.0447558994446859,0.0025433742686813,0.0385932783980305,0.0126239776678791,0.0212441853142597,0.019999610843947,0.0554622116067009,0.0454842867307135
 network state resting,0.0961158365416065,0.0280488413930293,-0.0084207556200792,-0.0390499872058182,-0.0532605594585269,-0.0315664484386733,0.1333095832042801,0.0817323127602264,0.1503677299854027,-0.0167942151150381,-0.0414514808319444,-0.0249755262541457,0.0533055832129492,0.0222850710131384
 number numerical numbers,-0.0185376475668225,0.0020105359353104,0.0220465452251086,0.0125258890335401,0.0421663795455929,0.0900000165785487,-0.0012755491089743,-0.0169418853943614,-0.0222111082591732,-0.0150567239591088,0.0107345780652187,-0.004691416850024,0.0300296391347594,-0.0091492393412899
 object objects visual,-0.0350005774461322,-0.0394289673613503,-0.0131526040584481,-0.028754847321305,0.0308165272612515,0.0277760907691172,-0.0037310031372598,-0.0360457614929359,-0.0177484213581906,-0.0382655036403377,0.0007161478936403,-0.0323480450742346,-0.0058131938864346,-0.0030407134225346
 pain painful stimulation,0.0097398064364771,0.0162047315273214,0.0174763042124184,0.022426318789098,-0.0445551538725495,-0.0246485922140649,-0.0301070484655027,0.016511568609879,-0.0144659672795994,0.0100510611523445,0.0034540164394842,0.035199428312005,-0.0032976705048592,-0.018715546557036
 parietal frontal inferior,-0.0172479241544001,-0.0033742277347439,0.0149503525867754,0.0158459237256106,0.0653419352523225,0.1014634461104738,0.0262367253611214,-0.0166211097308992,-0.0195164719201428,-0.0010945381972281,0.0412118728363904,0.024940105078726,0.0554157634083037,0.0196384162885976
 pattern patterns classification,-0.0005419246887061,-0.0018320573215144,-0.0113814922232651,-0.0244092660655371,-0.022517138027332,-0.0236469691245846,0.0033115755773127,0.0054117098184913,0.0034222405351318,-0.003916060095705,-0.0097661784659392,-0.0198419994589374,-0.0106227628473237,-0.0027541730770001
 patterns cortex common,0.0123379051028071,-0.0025159286464481,-0.0042585827504174,-0.0117731085201691,0.0151904100201243,0.0289988861158697,0.0131597187006694,-0.0071546206894061,0.0200708876352071,-0.0058961885168409,-0.0110398125257136,-0.0011806289564296,0.0040120199017149,0.0103416725756248
 pd basal ganglia,-0.0178152858350505,-0.0023906774003319,-0.0102498036980688,-0.016500001054589,-0.0218384188789143,-0.0146354895496788,-0.0132434193759232,-0.0182092121011468,-0.0164300397406391,-0.0153557290973877,-0.0200988484303364,0.0021753836752775,0.0005992075862435,-0.0175404465802015
 perceptual perception interaction,-0.0222642080727487,-0.011096005291292,-0.0140476667018456,-0.0046344436482426,0.0046743462319698,0.0013025946394351,-0.018188987391806,-0.0322781324058358,-0.0317664288598136,-0.0064372609025403,0.0037293408669971,-0.0058719199568827,-0.0232031110804336,-0.0092056934716324
 personality trait traits,0.0222595206061683,0.0025616967989123,-0.0019080837928777,-0.0106120303030251,-0.0405333244912894,-0.0366390437091112,-0.0035908362951352,0.0157713195353089,0.0090724641431585,0.0291779499001667,-0.0069929585424358,0.002205049022364,-0.0037320361806958,0.0054191512840589
 phase problem problems,0.0054335837087386,8.617003147888793e-05,0.012371835409234,0.0096988802045083,0.0336321540378226,0.0422054733243491,0.0388628359649208,-0.0070255851856106,-0.0038235469327653,-0.0115788946865708,0.0038640588448566,-0.0217502864109727,0.0260453981901564,0.007116762113472
 pictures images aversive,0.0235060225296286,0.0104483973844974,0.00388025402072,0.0299951340862496,-0.025182901350827,-0.0299463097785503,-0.0061446707775816,0.0119187671809814,0.0074571757447318,0.0465506244853707,-0.0026014144579517,0.009038831527323,-0.0043157869976937,0.0053746263284575
 placebo ocd dopamine,-0.012637671734349,0.0110944676555402,-0.003951818540553,-0.0130564149089733,-0.0205963259441725,-0.0290127985053584,-0.0246347825910892,0.0127835214288354,-0.0118565423904516,0.0250792332286832,-0.0073446326925498,-0.0064366391851252,-0.0197728019402593,-0.0253470726621139
 prefrontal cortex pfc,0.0450179878385044,0.0483564503330184,0.0557463055351416,0.03542120138784,0.0332411873208581,0.0227515938732302,0.0128466373978188,0.0495343493041318,0.0170143001493365,0.0412499320699617,0.037759840422828,0.0204738752476821,0.024048322298622,0.0044085206601438
 reading words word,-0.0367064967538726,-0.0172594067930361,0.0064969383559893,0.0110960635315695,0.132546394334375,0.0850910431491224,-0.0003113882581307,-0.0254543518386699,-0.017363814270766,-0.0128933881016708,0.033350828067422,-0.0015679882572024,-0.0090296501392608,0.003427679329392
 reasoning mind mental,0.1243584750355885,0.0249519227007601,0.0171642472670874,0.0063895753201083,-0.0095707398590903,-0.0065000278445621,0.0898200413890031,0.0580875527572131,0.1183444645174058,0.0076069639191331,0.0413616687473618,0.0314502959198634,0.0319263728288321,0.1406607310529092
 regulation emotion reappraisal,0.0276067699994139,0.0270653258151421,0.0449838583882643,0.0355597066546076,-0.0120905556789591,-0.009551313577491,0.0261238416384426,0.0201646702739067,0.0148076620661708,0.0326145683539274,0.0200764082042348,0.0594881946761495,0.0298506921308308,0.0215529298643424
 reho resting state,-0.0009049212375587,-0.0084411001464596,-0.0359045355033612,-0.0427516905884857,-0.0486173076175497,-0.0434083272766473,-0.0268051331916524,-0.0028563838040888,-0.0079487791034025,-0.0170370798459965,-0.0291828413933428,-0.0337616453216638,-0.0170302501265314,-0.0284112268340226
 representations representation abstract,-0.0173156494612962,-0.0206153195761448,-0.0087227304149925,0.0009906843745356,0.0402485446612835,0.0450792218214586,0.0103023362860098,-0.0092471686896199,0.0234599737559208,-0.0246255933797664,0.0096423435824232,-0.0058432576644229,0.0153019490980034,0.0200504129854479
 response stimulus trials,-0.0048907830510062,0.0086848967024077,0.0213781423607253,0.0274897856200289,0.0309786942438619,0.0599221662987013,-0.0137442872043041,-0.0026331956603987,-0.0142748186139513,0.0088909540145729,0.0002270238294633,0.0156547569048797,0.0169130050215891,0.0064889807756609
 reward striatum ventral,0.0121465640438919,0.0137182893438243,0.000655578473073,0.0281990311973281,-0.0314823166815939,-0.0319501450980556,-0.0337242852161322,0.0238849828529194,-0.0114563818591239,0.0585417689173605,-0.0298443145428185,-0.0082468503820725,-0.0254060352379776,-0.0235056936317778
 scenes scene ppa,-0.0064183180330988,-0.0223141988597048,-0.022512922788109,-0.0239927149592061,-0.0101681365127379,-0.0188489850631788,0.0013483100666994,-0.0021117421648099,-0.0106603935929767,-0.0243032011740812,-0.0054927793923697,-0.0192210409541164,-0.012628381930033,-0.0109912758797063
 schizophrenia symptoms risk,0.0028638426230928,-0.0043111693766639,-0.0113967017326766,-0.0143356730134349,-0.020106321277845,-0.0326451985177558,-0.0150429441256576,0.0033988453148143,0.0174750821951215,-0.0018479582611529,-0.0048769622142539,-0.0087412470074936,-0.0187070998735922,-0.0085841454961583
 sd taste reliability,0.0032386151940378,-0.0076864004091428,-0.0043857961981198,0.0132471162287691,-0.0102562537998136,-0.0164958134101643,-0.01922406222351,0.0013806920702072,-0.0179397098444017,0.0119680235017093,-0.0041924066897041,0.0068376485787849,-0.0199010311342425,-0.015370031087014
 semantic words word,-0.0189505308032207,-0.0043303488850587,0.0153154138290462,0.0492108176629367,0.0801029372279346,0.0084727262780557,0.0245623395930825,-0.0044609908036565,0.0057606459818,0.0019972446733469,0.0253289352067508,0.0060418708454574,-0.0050256748232411,0.0065883429484456
 sleep body bodies,-0.0080387847757927,-0.0211864417593329,-0.0280928835549813,-0.0225699068668806,-0.0277555967960773,-0.0089052371577916,-0.0017366997812224,-0.0009389229457563,-0.0015771437070533,-0.0050585939883281,-0.0114380029333875,-0.0148780354987725,-0.0048147268719152,-0.006420172934641
 social empathy moral,0.0956888041377286,0.017946240543342,0.0206699973967052,0.0442949904657778,-0.0224739516950006,-0.0236107036484572,0.037846942168927,0.042330932950562,0.0779981330522508,0.0653865292631496,0.0108136011505482,0.0229925301178133,0.023528423197602,0.0820136388711256
 somatosensory stimulation tactile,-0.035345367342155,-0.0274841862742051,-0.0305928024311405,-0.033516601396022,-0.0372484169796582,-0.0372320026784857,-0.0439349702480367,-0.0384651525632744,-0.0404350692190497,-0.0393499380290299,-0.0308893725195149,-0.0254016604699783,-0.0281686288660855,-0.0248223906931071
 spatial cues cue,-0.0271388650937425,-0.0016934174078229,0.0007690748385619,-0.0004993125734569,0.009789025186361,0.0525093162815311,-0.0044714471084924,-0.0261214381487381,-0.0235382658511715,-0.0109993287889094,-0.0038628797546975,0.0063734792321189,0.0209823416586255,0.0279019246535437
 speech auditory production,-0.0314629870472791,-0.0204532198379176,-0.0112828015235753,-0.0054792193270378,0.0180369305850191,-0.0117891904145824,-0.00391068786347,-0.0260825130947978,-0.0219402663214013,-0.0237304999562045,0.0062228757213559,0.032995511916056,-0.0147921010643433,-0.0058961052604452
 stimulation tms acupuncture,-0.0245984418725424,-0.0142588104941804,-0.0175445234911597,-0.0299332722040414,-0.0259858514556237,-0.0281676500060548,-0.0222902812670607,-0.0151576491717172,-0.018514812184331,-0.0130904239522319,-0.0251438118808343,-0.0078985103155994,-0.0096031761950152,-0.0148139378370001
 stress alcohol users,0.0026974539475423,0.0033357617012408,-0.0162685566801345,-0.0187329790336918,-0.0332109340489809,-0.0308173437105827,-0.0256660573584277,0.00980772499217,-0.0204783247570539,-0.0065122309192115,-0.0216643522413838,-0.0118824220254477,-0.0231476954735498,-0.0204948832530677
 stroke lesion lesions,-0.0189673583918454,-0.0279498358473566,-0.0362765746377694,-0.0331270480568034,-0.0027171758685203,-0.0275120514940055,-0.0235048086829438,-0.0039129193552872,-0.0302692838313559,-0.0240352245972183,-0.0071239598996576,-0.0145848430431582,-0.0130882724959443,-0.0151059380197314
 sulcus intraparietal ips,-0.0419125335333779,-0.0360748410701606,-0.0183902548029862,-0.0320123192007846,0.0287332943301405,0.0766059257435572,-0.0218670028062972,-0.0376734768840926,-0.0372610676556229,-0.0359717267259892,-0.0360363405426617,-0.0336491976192377,0.0052767937118005,-0.0193495914853129
 target detection targets,-0.0251885418766046,0.0041328083523702,0.0068902034196471,0.0181731990791676,0.0031563489995996,0.0087764227332168,-0.0136810136456574,-0.0091249157171466,-0.0248637169791012,0.0046543789320908,0.0179096240462348,-0.0022016313637363,0.0089847089222976,0.004261650083118
 task cognitive performance,-0.0105269790146354,0.0116748309069962,0.0313375484420839,0.0250166373221757,0.0527265819056019,0.0622150897933119,-0.0006711028968558,0.003036559722627,-0.0031877214745493,0.0120997013052264,0.0199733484708924,-0.0096400456827501,0.0257845402730251,-0.0046345217252752
 task difficulty demands,-0.0050511963910621,0.026241418315625,0.0538586802213101,0.0392704604291162,0.0788689023547719,0.0717205260519669,0.0192645169156606,-0.0060689559489487,0.0157069717615537,0.0083581631106527,0.037451038607323,0.01314571893274,0.0350512801431561,0.0007121519212487
 task switching rule,-0.0020273761312348,0.0231445353204737,0.0336273241580754,0.0261060832653808,0.0846866760885603,0.0799732495821184,-0.0014902520272757,-0.0082379307254479,-0.0004148385572034,0.0059965524504272,0.015525798377105,0.0015912110905054,0.0119271446470371,-0.00591788533576
 temporal superior posterior,-0.01649521244784,-0.0281096504518606,-0.0428796758018541,-0.0391628012209171,-0.0094042924773676,-0.0104820663253034,0.0030825633823795,-0.0322494647282542,-0.0187371463188163,-0.0372138249453902,0.0119834988774309,0.0001637333033152,-0.0229726287658117,0.0381112509258396
 term long repetition,-0.0176284901726892,-0.0245884554232748,-0.0116243226362657,-0.0150377254293793,0.0347903434516537,0.019394359275415,0.0080141085780453,-0.0193400604387039,-0.0112280598908802,-0.0206710111119142,0.0044222206664294,-0.005661705873566,0.0076061876223762,-0.0146881376554999
 time reaction times,-0.0125395028921042,-0.0154171631161441,0.0095506891034758,0.0106037274276383,0.0109511714005309,0.0139553790402461,-0.0037539832773555,-0.0213056907817775,0.0004222839721125,-0.0110422082300798,-0.0030829781287242,-0.0037532909044126,-0.0178827912108796,0.0064677805671909
 treatment baseline therapy,0.0038339524712032,-0.015633792013147,-0.0358559049279986,-0.0231395184855337,-0.0308717813562894,-0.0383372200528072,-0.0226919596550827,0.0080507491960145,-0.0148919218126229,-0.0038657172132483,-0.0117016900694901,-0.0125795290386793,-0.0284454386376334,-0.0282793473459782
 visual cortex early,-0.0287640461840691,-0.0199868467321075,-0.0189608408052409,-0.0337122478035412,-0.027003103590115,-0.0057924475837579,-0.0162836756325793,-0.0186021451900982,-0.023559449333066,-0.0348597701335093,-0.0227217505698945,-0.0319023523658463,-0.0164854412662826,-0.0237625608054828
