Feature,aMPFC_zRvrs,dACC_zRvrs,dMPFC_zRvrs,lAI_zRvrs,ldLPFC_zRvrs,lIPL_zRvrs,lTPJ_zRvrs,pACC_zRvrs,PCC_zRvrs,rAI_zRvrs,rdLPFC_zRvrs,rIFG_zRvrs,rIPL_zRvrs,rTPJ_zRvrs
 context influence modulation,2.3405398920875826,1.395683555993319,1.61545991034252,1.644196871635817,1.4831768516907102,0.7315046667365639,-1.3056867345466925,-0.7053724402495088,0.6389964477655744,1.920415134020796,0.2241325573820811,-0.7033030139355443,2.2752340545494505,1.4567931446164284
 cortex anterior cingulate,0.860380752053958,-0.607678872672466,0.964733727685288,1.416326964111553,0.1509439161247158,0.5738047518398464,-0.2306944585132347,-0.5628172901202064,0.9237858365451634,-0.2128108396319832,-0.1586114038250607,-0.0958504733046454,0.7803851803380434,0.7776800612056883
 deaf hearing sign,0.3529519428306267,0.7578524538058019,-0.3323902363168771,0.2615972342945103,-0.3555859360614395,-1.0176010625976313,0.3862288524509242,-0.575459000637761,-0.4107511388389608,1.353127990030054,2.817052926448717,0.9242659102350492,0.940486311422456,0.5633090252639474
 decision making risk,1.3378299549398176,1.6178040239028384,3.570517278455336,2.496526737828408,0.1986804810914021,1.327408001765951,0.2828131181692871,1.3425084517954469,0.5208283838895571,0.6622899738424078,-1.8370559618131397,-0.3221233623172726,0.3665194948089848,1.577315011671605
 depression mdd disorder,-1.2281031882066669,-1.3281520631742725,-1.2468885329764243,-2.977293811795815,-4.304544553183593,-4.680096810314744,-0.692941768420069,0.5823243062426379,-2.5042501551055656,0.9863552233626512,-1.4618555801205864,-1.3145984646100364,-2.287512239847358,-0.1773759936811755
 dorsal ventral stream,-2.96887654024463,0.5483847358395705,0.9969324280017164,0.4326428999488656,0.7892461818696319,1.7303241420033253,-1.2089205195239032,-1.3175605900995584,-1.0924844824961375,0.0585659161368924,-0.965533657444715,0.2643935105445715,0.5250118925577543,-0.8361954241604548
 emotional negative positive,5.487138881948616,-0.7244525229303105,0.0387028283527766,-0.2551318976172255,-2.3370980651911064,-3.313426302446973,0.2036658525462431,3.1430320282038497,1.278568218438248,1.2182331267777124,2.342213782050093,3.654704086035119,-1.890620623359197,-1.07478582427553
 epilepsy lobe temporal,-1.896418516538622,1.4506602371876298,-1.409498245039088,-3.076514146760344,-0.5552091338723566,-1.8779830468917245,0.5958597194031738,1.309606653623101,-0.8574883354168473,-2.142230519413893,-0.2979501653954215,-0.4890508757921502,0.4293302338288572,-1.5040534534651058
 eye gaze saccade,-0.3755366749352661,-0.4071340500353574,-0.1958736023400858,-0.3967867902718481,0.0196670295962774,-0.0148359868489239,-0.0891903819236373,-0.0083898322037546,-0.4902881845376005,-0.168862889519872,-0.1826428770185743,-0.9137061653436462,-1.2180135026115384,0.1711458792184055
 face faces fusiform,0.3993671760264716,-1.838799670352172,-1.4422632386028296,0.5849990485877289,2.0601401640319743,0.6944318182938759,-1.3171129860285613,0.8302075352719922,3.2544545262432742,-0.2995002824557679,1.0107881110538457,-0.1037639959847494,-0.8478265038575996,0.4814811226351909
 fear anxiety ptsd,-0.7235534587057527,1.2227100931712038,0.5145238657066136,3.0046714032403448,-4.275617461854217,-3.863090751885493,-0.528048671717715,0.2589161412103065,-0.0712114589861274,1.5284219591162718,1.2169807670703057,0.6541472063411427,-0.6248967461636533,-1.0969305212343443
 feedback error learning,0.2976613604244369,2.721919676691806,3.912641793623018,3.368687718554515,1.4125042750914656,1.1444151753698837,0.7215941147629261,0.7101263294343472,0.7576229871491275,3.148565600619248,0.6552601388610685,-0.5809132508217707,1.2547761140508948,1.3010398570978408
 frequency hz power,0.1801937975850058,-1.9775587328213304,-2.1446921867165254,-2.1688652199548515,-2.8622621217720696,-1.7090538792503351,1.8315021270949772,0.4342139581149228,0.6125832120192379,-1.247371662552897,-2.0920694285807224,-2.385998030067808,-0.1779182153739137,-0.8381222067640259
 group control age,0.9591191496923795,-0.2769627061046848,0.0257105745732758,0.0240151591772386,-0.5484877100508232,0.4151566548660337,-0.2205858709872387,-1.7537767800440531,0.0448896118433572,-0.5844674141842743,-0.5098472754044945,-1.4327109954059876,-0.5954284514286813,-0.4483157902486642
 gyrus frontal middle,0.6604371157250282,-1.5250875358236886,-0.2899107729094691,0.9891921611389248,0.9005883189003064,-0.688656836335254,-0.8820145250306962,-0.2002999543651629,0.0137625296133669,-0.5560434144931968,0.4000795539561168,0.6735148660932581,-0.6392574076618736,-2.069299864994357
 hemisphere hemispheric lateralization,-1.6985019792563938,-1.28892884209848,-0.5533079188803137,-1.8859736706278631,0.166781891385335,0.0605127263142776,-0.9096010079737524,-1.262211108490641,-1.6637336712164832,-2.289701237819075,0.1166976287546351,0.2429362260536657,-1.402874460766119,-1.799010456750544
 human humans animal,-1.8646440170196044,0.642721246128199,-0.1426194449740403,-1.2809462811128407,-0.6905263492613644,0.7745376305789277,-1.3308524578276502,-1.3299383892007208,-0.9382266337495456,-2.7287573911262206,0.5516118163034883,-1.440672904565251,-1.6844812418479915,0.0365501765070639
 imagery mental events,0.3681848137834709,-2.468047277033312,0.2756361488625133,-1.6694555007075882,0.9033574210320886,0.1842158595668378,1.6072278531601931,0.8809210134953348,2.739484666556077,-1.6619097970730932,-1.3416526079245603,1.888120233226124,0.951135269928156,2.8291138520816124
 individual variability level,-0.4289401467708723,0.2307461901071156,-0.359966322101857,0.233004127599245,0.7128584891298685,-0.9069625647206624,0.2072288604864534,0.0393394529875135,-0.4264867042213708,0.1425034940861254,0.8250408985401855,-1.2773845612305852,-1.0169621565128169,-1.6717826752921152
 inhibition response control,-0.0318184820320334,-0.1471318833332016,2.152005606022257,2.889343143834654,0.1159159532756086,1.0677074858896898,0.2504814262481678,0.0475503376749936,-1.2154540026483218,3.316970120129981,2.0302085631421,2.232233453819691,1.9347186067632007,0.3292352448978428
 insula anterior autonomic,-0.0061638242151059,0.8257812863646244,0.4368419287566968,1.9536048165198197,-2.4066205322875502,-1.6259954931451803,-0.9303789537681963,1.3498417378436631,0.5207449398573656,0.6320210119391871,1.1338231842106143,2.9036631735455094,-0.9648666651700476,-1.177369019357804
 integration human order,1.1828710703901038,-0.9513552651434553,1.009504879025476,1.3900573737469255,0.8436610846104842,-0.6266404152736829,-1.6991962507313931,-1.207870291034939,2.283879856944635,-0.3574191319347319,-1.0833613261218085,-1.908355760171944,0.1824381777090386,0.4815894339800043
 judgments judgment ppc,3.696502500663797,0.9378514467520744,-1.0273305758140117,0.1645791758676604,0.3443291829124701,1.945020282467888,0.4250923812847623,1.8652965338663277,1.1696769017827575,-0.6502596697275155,-0.3694616260659646,-0.9050032242570392,1.4624814150063492,1.954306438360445
 language comprehension sentences,-1.343040938999314,-0.8653871277720269,0.1047089721622943,4.8456703764538345,3.443908434008016,1.021630606637311,-0.7292894010135895,-0.6863714231009592,0.54101908765757,-0.5026596838198317,2.9387347806961817,5.460719808975431,-0.2621984912520329,0.7623864725423756
 learning training sequence,0.4162384211983096,-0.1635638104132339,-0.2789714840623494,-1.0486432633016824,0.4240878369678315,1.3438064856989316,0.4888062003335673,-1.9107764998690129,-2.29356914107564,-1.6953744709221068,-0.3538546246304428,-2.0060637496232805,0.1282143057216359,-0.0126720071781353
 light mechanisms underlying,-1.328462338528817,0.4431643814747284,-1.4142074561402476,-1.6595295092426672,-0.0460874687431678,-0.4554258669580462,-0.3433086742417427,0.5126346493351186,-1.372903010111561,-1.6814177382756608,-1.1771653422638204,0.778968199113706,-1.8002402216565847,-1.058091050692142
 magnetic resonance high,0.1596129638595792,0.1394206304214464,0.1789719368355782,0.2627489561992263,0.2876283788510541,0.2519897444881397,0.1681210959592621,0.1425015871779301,0.1713755160032071,0.1696467243782266,0.1743643272415679,0.180004666452424,0.1447726384957944,0.1442708001163588
 maps images standard,-0.9486786083783108,-1.328250055375423,-1.509339376305988,-4.26518953373798,-3.5403280120035743,-3.857097703404371,-0.4959131306515417,-0.8172791354676341,-1.5404318384485105,-2.668312274277667,-1.9199895548044184,0.0506433068370197,-2.463000893849566,-0.7740851007154241
 matter volume gray,-2.523131630868362,-0.7484468815221353,-3.4738332493060224,-5.370452188325893,-5.135800812807338,-3.783341872797628,-1.9238106611182897,-1.365058983893229,-2.627179312633626,-1.437732304709879,-3.734309196746697,-2.5447245725813272,-4.011820683257282,-2.3904324484427266
 mechanisms provide network,,,,,,,,,,,,,,
 memory encoding hippocampus,-1.393098514362458,1.2193513127548143,0.4673737130805217,2.624785361420647,1.9558330420953285,0.1971970783449457,-0.2763617957134976,-0.2796611191222822,-0.4454944424950415,-1.132256758286669,-0.1738286100228338,-0.0381916038793683,-0.9925302822862998,0.3789827198674548
 memory recognition items,-0.7012708861843231,0.5699769109719646,1.4608556664847514,4.022428473408962,3.4012085869102195,2.7414363363607284,2.050030487642158,0.8387858161896736,0.6163818636035204,0.7316689948683108,0.4199245271752215,0.2484542710182802,1.617477055882364,2.123530505229677
 memory retrieval episodic,1.259712881188967,0.6819219539340646,0.7525309445953206,2.4511201202003976,-0.5802104833516551,0.1583705830381782,4.572653556793832,2.875718089014237,3.530662740682366,0.1444004253762864,-0.3609907405227801,1.206450693079483,2.0261718600097804,3.5893740774314624
 memory working wm,-0.3362171809609737,-0.051406085667383,2.47555309688997,3.3807635590311533,7.84226911545836,8.231839307568086,0.4878845250318552,-1.3660853023426367,0.4575173584414881,0.1945100921823234,0.1677305928782679,-1.594350324574734,2.2983067814368443,-0.6770350238913745
 mirror observation imitation,0.7776535980302048,-0.2825142876014486,-0.4832991927312249,-2.3922499640690407,2.80358113085141,-0.4404656499418151,1.028304173231381,-1.8421064831617355,-0.1011042080159534,-1.2023133888198931,2.2988581578341485,1.267458315857149,-1.101792224172347,1.6989811648864572
 model approach method,0.8698892035973266,0.0555476447541082,1.5878438878712302,0.9417375679600316,-0.2687763688142444,0.1677184741086089,-1.4043738928828722,-0.8412997763467612,1.6643339685027263,1.317683168837774,-1.2486234851770042,-1.2728438613245336,0.9465586106346292,-0.7089557901163605
 motor movement cortex,-1.2624227554900085,-2.65864106872031,-1.597773338875769,-0.5489029458289629,2.4566184040691845,-0.5063583976915425,-2.720537802265452,-2.201134116503122,-1.8734596874018885,-2.422670286422288,0.5689740610618114,-1.1433657169192268,0.7518026487877405,-0.3171955805510532
 ms source meg,-0.2930320097711991,-0.765601403928779,-2.57591687853466,-3.3323702979872727,-2.793654278782225,-1.5496222741546068,-1.8015107441243037,-1.180476272161786,-0.2594141471932834,-0.920299960101394,-1.7683140274843716,-2.264241723970067,-1.7617810254091388,-1.508845219733357
 ms spatial virtual,0.8584312457296802,0.1521946539063237,0.0199164652770801,0.5355595925657999,-0.8631907134092129,-1.0019124064605711,-1.275948616722378,2.196928320407024,1.358082050464149,1.4631248236333498,0.2669238286354953,-1.805512560258368,-0.6784018463019643,-0.926930390658074
 music musical musicians,0.993350181491968,-0.9376512370049372,0.2599968991838414,0.8077639507578463,0.7733355038649173,0.4464266305969157,0.0293819594366297,0.4551243959845579,-1.6551676603419965,0.7290783979082336,1.492089413161208,1.9142460465143205,0.3398861019393202,0.3651858669740064
 network control frontoparietal,1.1556854579813338,-0.1561586446681425,2.6561676946608226,1.0601886228966084,4.402367781743371,4.665727794150712,1.70924796635321,-0.6081506744805645,1.3869169208515768,-0.6925311312599463,1.389002535145749,1.2723388805113856,3.730539588073709,1.688736000093206
 network state resting,2.530220049552731,-0.7596891999076936,0.3508823489547562,-2.0262481408386144,-3.072340921936972,-0.947942976547828,3.733405349904829,1.6568667761815872,3.875535474613444,-1.37177650942325,-1.8982533271197517,0.077733781182977,2.252733034142996,0.0936281779207119
 number numerical numbers,-2.6856614383645603,-1.093135125273854,1.2630051901942465,1.3618587110299634,2.987958973449774,5.214746221398256,1.0572943380135416,-0.9008395605758168,0.8888237890256531,-1.1371482979762964,0.2219193660767309,-0.5416666561444443,0.2371900023598507,-0.3554800524023754
 object objects visual,-1.2596982305830484,-1.2480217599310324,0.511232057133342,-0.6447860612391686,3.1642090943645345,2.9763041051670585,1.0431071050791276,-0.11723700736321,1.2168052510447822,-2.3553193071635743,0.4910151678843246,-1.3814254185406294,0.1139474568356533,0.6387859230715393
 pain painful stimulation,0.6331301798482016,1.3926505856511306,-1.0937160342334908,-0.3358195718376052,-2.975547277930292,-3.026001885614697,-1.890367468968132,0.1364289355220509,-0.4862760053191636,-0.841242051835774,0.0100201487446184,1.180712099230849,-1.5521464235252005,0.2968172820122886
 parietal frontal inferior,1.1569342726724547,0.1809800040594821,0.898762375960964,0.2563211152311558,-0.6611469540698632,0.0406863822301176,1.2785344146952076,-0.4163980442430876,0.2184242280314321,0.1835431727850848,0.8219560792810566,0.3878141046277121,0.287437477764593,0.2776092351528562
 pattern patterns classification,-0.9719798008591444,-0.4046885988447425,-0.9475140039609854,-1.0205666067213677,-2.552159506102281,-0.3724253755694287,1.4965654390298655,-1.0581308859239558,0.4848253825741854,0.7979409652873214,-1.4321345948515891,0.1018985107188518,-1.1896213531815238,0.4382302750083639
 patterns cortex common,-0.8094665363013993,-0.007729046478604,0.1953871155863312,2.1252327678001235,1.3032466992196228,0.7287606071768852,-0.9612520788292758,-1.9161896216096608,-0.4341583081263975,-0.4874956030424745,0.8920552420528804,1.8220243263192315,0.6340361151078007,-0.3642893602155947
 pd basal ganglia,-1.4475979915571378,-0.1117528477806187,-1.975562789970843,-2.667654125187059,-1.9651797836517664,-2.2928780513445,-0.7934825032802851,0.4641316741047898,-2.2352026554968782,-0.2370599557497623,-1.335396306937058,1.1985053209206034,0.3233979832529477,-1.882896040224629
 perceptual perception interaction,1.0360011148304726,-0.054713120935162,-0.9596445804912528,-0.1115914479480357,0.5782295135076096,-1.7182002872090458,-1.990407993472065,-1.88033398577618,-1.4047478310738364,-0.6753912238501951,-0.5395591819450476,-0.779435528739505,-0.726225784839997,0.161530026140248
 personality trait traits,2.9270153260028047,0.4423032402984665,0.1275872437889508,0.0821946772980053,-3.232663203673591,-3.6964959713570047,1.0778265505910123,0.226250091725307,0.2773541096952502,3.0551688581531056,-0.1113485872915718,0.7762005896929668,0.5116652888654576,2.3198562731012458
 phase problem problems,1.4512211604872385,-0.6860858676396479,-0.0678044812027923,0.5077043593217222,3.4843083962264294,2.6343468012560454,2.7821755780131023,0.3850825122339277,0.8077481611645659,-1.142143271664454,-1.0885460111753549,-1.0822088071629756,1.456761372001688,-0.3003126416755987
 pictures images aversive,2.248146155526134,-0.0045666721201443,0.815811025002818,2.1123902555657024,-1.5956829010970996,-3.340003777255656,0.8116266643487657,3.236984337786009,1.1636706049856484,3.42675747771411,1.5193912736194966,1.6634999219929223,1.4571993345989402,1.2683931774978376
 placebo ocd dopamine,-1.5889123608917997,0.023907874145972,-1.3901386488965028,0.0500687406543254,-1.746346971780631,-2.7156159400652227,-1.1993855568253138,0.317291724318492,-1.376595894751837,0.150121908267053,-2.334764169109056,-1.252304368870281,-1.9699682566961447,-2.423024717803493
 prefrontal cortex pfc,1.3546709647399218,1.1155957396511162,0.8287313649806389,1.744336265632123,2.288065394446314,0.3928849506503185,-0.2335157418558616,0.5039158894670649,1.3313620500959524,1.5060021642542365,0.9092867392111412,-0.5166780264436187,1.4292603926687186,-0.4577638087935187
 reading words word,-2.607322423100153,-0.1420168740690185,0.9512563501009764,0.8715133761385022,8.463234598229244,6.096256847010147,-1.8323893507107,-0.1062459398473395,-0.4527254153690081,-0.7373359934696206,3.188748257819474,-0.2341737660913084,-1.1647043728516515,0.6964618637768748
 reasoning mind mental,9.170622618580117,2.6168337106086144,0.5700285549617219,-0.4046189372075213,-0.3570191871761249,-1.4465433804065029,4.42265032490665,3.771063772586448,7.722367665012506,2.00909738849968,0.7622126959180564,4.276053613900193,2.53262711779618,8.467737109647961
 regulation emotion reappraisal,0.5787715081012498,0.9147544978103944,2.302695278685105,2.817965969324413,-1.2514417047429682,-0.5299935282242644,-0.1202675336936843,-0.1112445000757613,-0.5218675076471342,2.914996616683041,0.2669066831586974,3.143110594069256,1.1653109623216291,1.7541182279848817
 reho resting state,-0.8256450498402804,-1.0647990450680958,-2.4051902791287554,-3.5384307081930366,-2.760547404026937,-3.6977168338903454,-0.5784684325850799,2.727620272530585,-1.6307397076190064,-0.6586741893173099,-0.9025584768459118,-0.7654051735571548,-0.2884055117924702,-2.079199289041523
 representations representation abstract,-1.9923769072776532,-0.2107442039457887,0.3838999639020926,0.7430719327321128,2.268610975405343,3.5744383643701902,-1.0843445287115108,0.6149462113214933,-0.5780223901349135,-2.055253939920564,1.2713343022528123,-1.803051781194848,-0.5857557797310622,2.511118597746696
 response stimulus trials,0.9223570148205332,-0.9188916828050052,1.023171834641647,2.6259749871839264,2.064497954860658,1.8895422313111976,-2.45322133338019,0.6302976272788937,-0.4788578929870791,0.4410056273283869,-0.8885374668244371,0.3874320665454765,2.192553532841703,0.432040539415912
 reward striatum ventral,0.9040009774133012,1.2268402823963935,2.25550016040998,1.556286946354722,-2.845683361871015,-2.39228088100639,-2.112203272161869,1.9112572057651005,-0.2426259255764555,4.774944917494649,-2.0642639856148053,0.3142336097436653,-0.5716613846324735,0.7958474214811054
 scenes scene ppa,0.0525165416472399,-1.7299672057502458,-0.4764592986227007,-1.277825867975045,-0.4155640977312245,-1.4595456019563544,0.2613595706814164,0.5096650882882554,-0.4424247726843578,-0.9371412235874242,-0.287546194987896,-0.7855290076108786,0.4039944475267243,0.757024219218599
 schizophrenia symptoms risk,1.251698566264794,0.5814491552859409,-0.1049756700707837,0.1471243428823062,-1.5995956800969435,-1.6801088276985023,-0.8268880542501447,0.5394407774699107,2.52193341381109,0.6133256779781697,-1.4314097152913785,-0.5076076607242089,-1.4413913051590124,-0.8056278497787397
 sd taste reliability,0.2925221148252748,-0.1705869017357677,-0.7804558908744736,0.2477325845910265,-1.6314758291082812,0.4942714382228238,-1.2462749831479716,-1.329585251797356,-2.2260534849621627,0.4532495326708898,-0.3213601075479236,-1.3714276525167464,-2.423055273967517,-0.3655492318023574
 semantic words word,-1.8124432340597605,1.4737520344220043,0.842209480394099,5.727125369604748,4.312261821809542,2.3282431235162044,1.325413898997069,0.6194257921864221,-1.3566519610207894,-0.5825026886462834,2.815686128728972,0.1438896778170614,-0.513400358001371,1.9694197338299289
 sleep body bodies,-0.6348717743790004,-0.7816778863550984,-0.8426799881109415,0.0792035298129079,-3.00712415458471,-1.0088343572079788,-0.9682676729350628,-0.8999506828819734,0.2899146581947397,-1.86359969327262,-1.747677344825573,-1.1469466833324025,0.6366713575530676,-0.3157615277716256
 social empathy moral,8.15727931558197,1.60581522873942,1.3778276093780797,2.263586415145238,-1.892678380858905,-1.4648070514108498,2.7091934428902227,3.211560794864315,7.159550496145771,4.485083565271278,0.7031481490171118,3.864234152335137,1.482980996728107,4.711270818525138
 somatosensory stimulation tactile,-2.0042071161396136,-1.3914233976561912,-1.816733399175457,-3.1637315751182364,-4.125726014344348,-2.8923746923117992,-1.0194364036546033,-2.029819306087054,-2.5937201469728928,-2.108315471652434,-0.2014018995716703,-0.5457010676633773,-2.1428010312813,-0.2482218038762404
 spatial cues cue,-1.6524383889865104,0.5248161384380341,0.2030214582233435,0.9062572780991291,2.316732860512322,2.1911221154086413,0.9961103415125396,-1.2200172064910035,-0.5214523922443509,-1.1401298062349012,1.0707316525167878,-0.5650896718056548,0.5629019230989514,2.315608709063258
 speech auditory production,-2.5678450248054903,-1.3197840281363904,-1.3408197973454936,-1.5423711896281262,0.4005336688631741,-1.0789240430972018,-0.3161105607804265,-0.530626740021725,-1.5127288421072485,-2.024714164016161,1.2795277807806935,2.8057939517402484,-1.1346492850355985,-1.3424684205946895
 stimulation tms acupuncture,-2.022581225711324,-0.0261253043966983,-1.5638393116468408,-2.138748452372722,-3.5843695227505346,-0.831853448318047,-1.8450525471884207,-0.4704177026154147,-2.2174264675306072,-1.659106482183947,-2.089814444075194,-0.9078572042900778,-1.1500331164719486,-0.2662114196855161
 stress alcohol users,-0.302722505861538,-1.126408090666284,-2.1628104435618885,0.2191235086851376,-1.9380282477567208,-1.6759853340210036,-0.3465905809693519,-0.2759149249630596,-0.7412399566647279,-0.0061474039296319,-1.5271181033400794,-0.1932824027406285,0.091052993568305,-0.6258274268739829
 stroke lesion lesions,-1.018831185781936,-0.8112915464834554,-1.987745477263254,-2.6583094133300893,-2.9713226920272806,-2.55959542203036,-0.9686225633716588,0.9915297738912772,-1.9150536732209584,-0.8761457430784613,-0.6219095587441927,-1.6917797978698783,-1.3621031131543069,-1.332127410063467
 sulcus intraparietal ips,-1.750225655613083,-0.4245025630899804,-1.0234141252969993,-1.5822072554589277,4.775042217858916,4.106440929306945,-1.1828576678651948,-1.2718236373389191,-2.2811139759407206,-1.6405626494043444,-1.5854830436109215,-2.616129396619658,1.2904039696158516,-1.3847713792516192
 target detection targets,-1.5333181631761774,-0.7899773426585139,0.4666922104745967,2.169741688950016,-0.1117563097172569,0.1996273636982761,-0.4669888018275109,0.8774601429021875,-0.520313907905082,-1.280942684020982,1.163919292875883,-0.1122301423245926,0.2867963371814594,-0.2932735342417238
 task cognitive performance,-0.6571242192205035,-0.0307393698078505,1.7385263215932718,2.2140302686909297,0.8745647696935122,0.735050302089203,-0.4628416663874751,-1.3427507439737885,0.1973055645210364,-1.128126575753725,0.5830446143999183,0.6063344048598084,-0.9210702713710796,-1.5285358344196471
 task difficulty demands,0.4317558950059976,0.0210530711498058,1.1457407701598763,2.5776451662377515,3.1842098818430675,2.723102009257877,-0.7969464071470092,-0.4510957930948741,1.0777858218864738,-0.0282959793335303,2.348049829698849,-0.7243951144879553,1.3840000863510418,0.4431649621396663
 task switching rule,-0.1225402118531807,-0.0782444358577165,1.5462672551499772,2.143708019173407,6.018003529479581,5.179031999475036,0.4284018391119192,-0.0172539914738471,-0.8042325386585528,0.7486616159562662,0.8531517666589391,0.099224670200057,2.021752957494189,0.3608708459880653
 temporal superior posterior,-1.2849991185379397,0.4671206159507258,-1.67333841514171,-2.778918063881201,-0.1882995836619318,0.4907376970360263,1.1151821290065118,-1.739339149370592,-0.6353146061111942,-1.8255906487285167,2.8441792849910974,1.068139660470742,0.4127866240140564,1.6117995585845486
 term long repetition,-0.2893022632213547,-0.7163249807056009,-1.2461343874137882,-0.5365601232769708,1.1131263305331651,1.7621091384320673,1.523810666022534,-2.805444628417675,-1.8673027178555173,-1.1127322418738916,-0.573350613442265,-1.0329421218928283,0.3030031022812299,0.3475564879785922
 time reaction times,-0.8070200167165265,-0.884003269128868,1.3878557641030849,-0.9087500613259524,0.8209135580920945,0.4426463419821917,0.7068848124733565,0.2503189422216194,-0.4827023308730323,-1.216190947951881,-0.6030607899111411,-1.2353926557296244,-2.373742196480336,0.4298590753493585
 treatment baseline therapy,-0.988129122960502,-0.9568763428497437,-2.51277785888126,-2.5437353262572207,-2.44864518594381,-2.6780017969066328,-0.7710303692511378,1.0346860395529307,-0.4309645243103056,0.9807258555671736,-1.531046825241446,-0.8202131749143912,-1.9361128763114903,-0.8278278571385499
 visual cortex early,-0.164580968559271,-1.2786425205874514,-0.7988844878072127,-2.882284062562361,-0.6340428095361272,-1.0228550108883228,-1.0743554271173656,0.1027995006316048,-1.670254290081237,-3.3167906986531808,0.9264055283810688,-1.0585989252988868,-1.0366249893332775,-2.020596772111946
 visual motion auditory,-2.564132906474501,-1.8332504725211864,-0.5719734054029575,-2.271885667756361,-0.975460001251686,-0.4363756183715436,-1.8157897167535084,-1.758511975494686,0.1574919052175059,-2.2327721181788838,-1.935514832653367,-0.8033473978012854,-0.960485525659688,0.9115386416925668
 white matter structural,-1.7785787350706197,-1.8083256378177088,-1.2217633739759135,-3.767790207954676,-3.73943593762967,-1.641309086227016,-1.0851313460395358,0.092527506122098,-1.4665267471738217,-2.244538042627472,-1.6143585459275052,0.1561871243319835,-1.7997748017027706,-1.5242694958433547
