Feature,aMPFC_zRvrs,dACC_zRvrs,dMPFC_zRvrs,lAI_zRvrs,ldLPFC_zRvrs,lIPL_zRvrs,lTPJ_zRvrs,pACC_zRvrs,PCC_zRvrs,rAI_zRvrs,rdLPFC_zRvrs,rIFG_zRvrs,rIPL_zRvrs,rTPJ_zRvrs
 brainstem pag ac,-1.379312216562656,-0.3970468781431107,-0.5554590986778768,0.4314920738159521,-2.335283901245944,-1.1179030897847744,-1.2518011588989986,-1.7250874849808242,-1.68513025136407,-1.6410387625610816,-1.0841976071829569,-0.2598101614513611,-1.3743170441030292,-1.3613155215992656
 category categories categorization,-0.3937730391752662,-0.2025423069983608,0.0757098437980994,0.4832757327368031,1.9590124639764253,0.7096367438392537,0.4112215179981555,-1.208675007337042,0.7148486327001824,-0.6328736518636298,0.0821730208553319,-1.1153640952597192,-0.747520353902725,1.241394394634837
 caudate nucleus accumbens,-1.2993925124885708,-0.0552140800953115,3.4880931828991293,0.8425326158430162,-2.181316360865163,-1.038472880899309,-1.196425157161264,-1.3312357755042157,-3.6844680456112737,1.0970429355002602,-0.3262093360520195,1.1807016895487294,0.4932476262413695,-0.8570843068105957
 cbf asl epi,0.1785881824803549,0.6590479699204126,-1.7439441653857113,-2.451336220107597,-1.1942786803992884,-1.259462792155401,-2.373086912902484,-0.2165131483687536,-1.518870401659015,-1.7815761965579977,-0.9945142468338776,-0.2849488832102799,-1.7653951483860777,-1.0169762305553278
 central capacity nervous,-1.4314458962431185,1.5009210562135544,-0.4680050992212042,-0.00464040647993,0.1142543749202144,-0.2682122940270977,-0.7148309180906086,-0.9039547399296032,-1.4556184446139917,-1.4036376902007297,-0.9237147653612416,0.0981208908326913,0.5052505486915697,-0.217243508782734
 cerebellar cerebellum ii,-0.5665496625655261,-1.1249978142145205,-0.4148805121819595,-0.5621957749551618,-1.4776497243691171,-0.1692771681976762,-0.2969510224235207,-0.4565415854217979,-1.147543491861543,-1.7520069832482057,0.9439047091550716,-0.9018472753749434,-0.0397828833060446,-1.0821499154868826
 cerebral ataxia sca,-0.9103520731060344,0.0840693985820061,0.1631967194863021,-0.5631187262644072,-0.1423113245366082,-0.6774323749573361,-2.069813226458727,0.5964142485762508,-1.1238283502416315,-0.5953017903846116,-0.2064319642229801,-0.8037969821202572,-1.2035058847148898,0.5469588811281971
 children adults age,-1.3047168035771182,-1.1994741241827525,-1.0120014822212715,0.198015042039604,0.4473714765906937,2.0748135835039165,-0.0113684092572861,-0.778274110803984,-0.6481109507945803,-1.7439114325543543,-1.253201587710933,-0.6137461925573852,-0.88573163648616,-0.5865973998296942
 classification accuracy machine,0.5637367163568678,-0.8543638337754438,-0.6058643904557969,-1.451639882085261,-2.581997784255344,-2.2799391693423066,-0.1176731448621816,-0.0568384868441172,1.0252242870839807,0.3338219764168892,-0.4021023042418515,0.8300306747825921,-1.376716608000543,-0.4440156944932533
 cognitive control cognition,0.7605072007025716,0.1138543453746893,0.3928907203459199,1.027422993355075,2.719628021789427,1.597346265603148,1.3866408480757912,1.0061806936458482,1.652719660455201,0.6842103318920407,0.0252572997908369,-0.2170591100291279,0.2840775590645482,0.9509576814568368
 color shape shapes,-1.0629478741364395,-0.898000547434411,-0.475214882899394,0.1957467212504098,2.042553183963797,0.2951825138303456,0.2708644527464627,0.920219513034707,-1.7739779570644034,-0.3462304297038724,-0.2789708679384001,0.2572753356578708,-0.7850884340541232,-1.4031412704534632
 common suggest overlap,0.8007084950164473,0.2814931136145624,-0.3326948505557705,1.7158728139399764,1.8710866057254805,1.6211900211300585,-1.5173947095116556,-0.3647504296546237,0.8619746685356737,0.010753391386565,1.6857770910281682,-0.2238445555929228,1.7710607269947,-0.4921606045309238
 competition free selection,-0.7091438531167072,0.8600420253177266,1.4765712302421377,0.7253042608703961,1.4816246898624703,1.6630494074696267,-0.8934435051815538,-0.3126864550435528,-0.5115219174052663,2.713265456251409,0.3055453910173695,0.5812660851853334,-1.9545402851292015,2.298170758918344
 comprehension sentences language,0.4170113185038739,0.4921212354882144,-0.3060847724033029,1.3445971606772458,1.4086066289909511,0.4235900922670021,0.7471966508498926,-0.7880208230594941,2.23064937120917,1.663672245115785,2.402972690005656,3.978914940460205,0.2783055608979858,2.963594937073019
 conflict response monitoring,-1.250564645116124,1.5416942679726584,2.827857545437824,2.6413820076520325,1.43765159861259,1.0766590302028305,-1.2756096171291538,-0.5943870233720792,-1.1190975738413071,3.115493100338385,1.4773481364541226,0.4017539357044032,-0.038796724049198,-0.9895590347643978
 context contextual contexts,-1.1471771047578094,0.9973909591084504,-0.2627547757787201,2.2057637002199573,1.3714934920907838,0.5129169645980795,-0.71071397426815,0.2900573660018641,-0.673302029208369,0.7103254447933981,1.6767093941048088,1.5071892159208784,-0.096608894803547,0.6845000969507079
 control inhibitory attentional,-0.5511047502067884,-0.4942213969577805,0.1817510233114703,-1.0857672140054124,-0.2001362759288887,0.8635852354742927,-1.2139508207851568,-1.4472707675372505,0.1780084502361311,0.2765405517120556,-0.2078309217680995,1.6035804035234815,1.3075838652543814,0.8185027415363635
 correct successful incorrect,0.0957089783861724,1.2295223288284496,1.6759305360751695,1.6327002390557137,0.8877348895716245,0.7576834826982077,2.081182922724953,0.6014405391643854,0.2149417443724753,1.582694885210392,-0.7256000742846813,-0.0236304244299206,2.063867152053829,1.5717347586349404
 cortex anterior cingulate,1.5253640798936394,0.6816607306294669,0.6839959109588598,1.08526045046247,0.3618286402633188,-0.6904952521465255,-0.0602944482138246,0.7943254533058711,1.6711841607353208,-0.200204911908658,0.9514182713090882,-1.119006983655268,0.500962627400304,0.2866007701133893
 cortex lateral prefrontal,2.3399922411364567,0.1625761958904715,2.0159310651453564,1.1780973105675292,0.6346248400910596,2.143344271495863,1.4235151915377702,2.3627157372412544,3.027282106662152,1.468216688155495,2.251115486121458,0.7886898384826538,1.3549311345950832,1.5985139035327487
 cortex prefrontal orbitofrontal,0.6929039038351399,1.1989633259713095,1.9533854977345684,2.3973544608727564,0.322454861734571,-1.0190300749042078,-1.076976859040883,0.6653646249058534,-0.6848733540558397,2.1617154691712024,0.3325620384582254,0.0325556734225848,-1.0778751237748585,-1.022229804779101
 cortex primary somatosensory,-0.2569839661936801,0.096867517221869,0.2492398749511865,-1.4476858289827113,-2.8870807889828805,-0.2899573049451214,-0.9321751199798544,-0.6065810355419599,-0.6484755266986153,-2.1330189915992617,0.7323017888621359,-1.2980389281781497,0.0614465263261121,0.6145793098860666
 cortex visual temporal,-1.5646701123279647,-0.4284649333007008,-1.1985342760366169,-2.189857612977919,3.0981856991592958,-0.137912233154152,-1.367924451253654,-1.4869104431902938,-0.1578491479074393,-2.360964254017176,0.1542189229697891,-1.0968920846622912,-1.8366695883744748,1.5353706824633917
 creative creativity thinking,-0.2272264977878093,-0.236888433598719,0.6114983526942901,0.1149308034148435,-1.3419677749644778,-0.552932647781275,1.8591937791927855,-0.3126864550435528,0.3895667654865064,-0.4708593801658401,2.5218752993106333,0.5812660851853334,0.1613692016950364,2.298170758918344
 cues cue cued,-0.0883383329898886,0.1662377437017428,-0.5550056098895945,2.1119892016858914,-0.2750892476012177,1.677469386544712,-0.8271952652815232,-0.4961244875002204,-1.5989903991928105,-0.3406775596244047,0.6792812987022478,2.304027723836989,0.70972480741572,-1.0579814927684306
 dacc dorsal cingulate,-0.8355257733996672,0.6996079398051224,0.4222104985646069,3.696750631750409,0.3421169741651663,0.1459604866388849,0.3081600382503892,1.63923870069784,-1.0909747473313822,0.2642259155646588,-0.2973267595341818,0.8076861716102092,2.063867152053829,0.0333629676562764
 deception truth lying,-0.0034285264068151,1.1301780154219525,4.867016153288284,1.183642051355866,1.2905351609586182,1.84019207246296,1.4932587519047769,-0.2667324762188296,0.3004613373199081,0.3406420068661101,-0.3075083935872593,2.200649390944624,2.907708194476857,2.9282861171905994
 decision making choice,2.190497132874063,2.472560895794208,4.8557444252509,2.674879183254394,2.3442990647101727,2.624955521217921,0.0234314555604054,-0.3896191498343319,0.8849651604540515,1.3816953785038768,-1.657386802890195,1.1200600177252316,0.5216240466989666,0.1315510532545172
 delay delayed discounting,0.2387450976647235,0.3330301527484002,0.1187462405772736,2.0996816501278346,0.6755322768694517,3.46537818325717,-0.4101149140067939,-1.291690486735539,0.7332707868135151,0.1709789073026837,0.2989724529803732,-1.7240999880042778,0.4887635898179706,-0.9732808843804056
 depression mdd depressive,0.5483636704204187,-0.9088174903767134,-0.9971346174736638,-2.429262985190728,-3.6010366812205223,-3.816256699614802,-0.8262314575460076,0.1819664675986307,-1.2123030865832605,0.1527746679196061,-2.195437229536884,-1.8557778234678408,-1.189751067339311,-1.4115608587941064
 detection novelty oddball,-0.809187365016063,-0.3971888309960236,0.2300707269485967,-0.4896868534327483,0.6540302476331413,0.3379151206102477,0.397097891887272,0.1910928602122075,-0.6285546448350062,-0.8625647571414278,0.425104853437871,0.4694966095849274,-0.5987421200387113,0.4651378832517253
 dimensions horizontal ap,-0.8170893164361179,-0.4259679901060451,-0.6714891866794763,0.3081895481834754,0.3909278468660844,-1.935326502660272,0.0644394514974744,0.7234969582564345,-0.5198882362839092,-0.4846002630789774,0.4200987695367545,-0.2062773387231947,-1.727515607987648,-0.5238380295416811
 disease atrophy dementia,-1.2298922899621814,0.5714552307760091,-0.6395358226221722,-1.9405563095085567,-2.111010323346431,-2.680924582556222,-1.4954956465845417,3.006316697588704,-1.9021421182486409,-0.6103912545592713,-2.2896257563082054,-0.9698804249771282,-0.7392066407295692,-1.4466321341091966
 dlpfc prefrontal cortex,-0.697745256902606,0.6468729657071192,0.5999152039495339,1.5010912898514648,2.182490570975156,3.738209024136893,0.2962749956862437,0.7432134937835162,-2.411258789949801,0.6769466899526981,1.542321601400307,-0.9954216749346184,-0.4694947142660057,-1.2567656605216158
 dmpfc balance dorsomedial,2.9661644925683386,1.283123218056836,3.012489503638053,1.428681842330873,-0.948299193266539,-1.9419843916720003,0.3605991941706343,0.1251343465004896,0.2673660657591239,0.3166556807514221,1.914256193531666,-0.8111052177499917,-0.9706575425509096,2.1484251855678944
 dopamine da receptor,-0.8481341765486302,0.1956300440283483,-1.7182286344665314,0.0503198781505419,1.5085488284334507,-1.5931526500686326,0.0005797403321666,-0.7595852390519903,0.2482579198963673,1.3863029693318636,-2.3049221072844395,-0.0449571008209856,-2.077270834565708,-0.8100428443485637
 early stage stages,-0.8671954052519617,0.6448918115521439,1.0515313331585163,0.4842808515366266,0.4515760772708239,0.9054381464064328,-1.758012804168514,-1.666826039214894,0.220901714424983,-0.0610326343460836,0.798085893947642,-0.3289802315416651,-0.1779182153739137,-1.760925113037338
 ec sp eo,0.7982890184985211,0.6480655484263103,-0.2122348229456189,-1.1887245824559782,-2.652333002208737,-1.017609559937406,0.5904542722182152,-0.8049435316369846,0.5141575105533969,-1.7778572842662403,-0.6908901997763531,-0.7834730639329355,-1.5171827859072171,0.5290809591154763
 effort fnc reporting,-0.8382402035354384,-0.4464423803908321,0.7570353685112967,2.3136128049914912,-0.9256408584156957,0.5187212923458958,4.148088143884048,0.6945184167220514,3.4935141785901926,1.0192826370252486,0.3878726719065781,2.6571376338628228,1.2236873118358749,0.6449203243100088
 emotional emotion amygdala,4.516617679695777,-0.2316303415107724,-0.5432371561161334,1.232597302411378,-2.636722976682277,-2.6649366025702594,0.1565824415250248,3.979794569708964,2.1687184627178477,2.657294838419684,2.854442983934631,3.2551961530546114,0.6853176241096502,-0.0371400581991957
 empathy social empathic,4.106456687277946,-1.1128045142200644,-0.3040873707499467,1.215749645227134,-1.4364493624951045,-0.0263082521219708,0.1653238554529625,0.4248222754272158,3.617878851652036,1.494066976355115,2.6134999871192286,6.785082617536821,-0.9800779203809868,3.6012831821141624
 encoding memory recognition,1.2272051510567676,1.5540513811933012,2.0419726189225864,2.955976170921707,3.1800523419673343,0.2272116933835312,1.0720813194744132,0.6758909516201461,-0.5660117181939313,-0.9631513636380248,2.101845239315866,0.4743072603432257,0.0914199047940536,1.1439071093708568
 epilepsy lobe temporal,-2.14190309673618,0.5654521485876579,-1.0244037118159957,-3.681231754065456,-1.4807926473041697,-1.07114931924666,0.818313926902533,0.4581366508031274,-0.8265528491894081,-1.5528831578218014,-0.1525846953579042,-1.0507874987152668,0.3806462816336278,-0.9540847349709276
 error errors monitoring,-1.91348506912726,3.004413183067838,1.9232003905385904,3.253388419031614,-0.1095218645531378,0.5629696962898899,-0.0609174847575288,2.215166810213199,-0.4639333981150639,3.2353691585018804,-0.3735107865573834,1.4043767755968593,0.6640965876876609,-0.7135618609052675
 evaluation evaluations esteem,3.449034280667271,0.8337642610439465,-0.0530969008817594,2.7697539356679908,-1.1062346584732394,-0.561690494594039,1.666696816346862,-0.0628434410456376,0.8750810793473434,-0.022750102952483,0.4348732242129863,1.439601433288772,-0.1467667452146821,1.760137743095827
 events future past,3.200233287523082,1.3277651574333649,1.2735714764563977,-0.4016746440490074,0.5212472995109614,1.0468490959489338,3.300671891665776,2.220718469429521,1.3521222972246651,2.027736478073143,0.0562643186222538,1.2245046243456308,0.0313114362724323,6.260497621504007
 exclusion ds rejection,1.3098376326365035,0.5682574254889625,0.2505417129206997,0.6268887708419651,-1.667258572169766,-1.510556063795609,0.4984204601619356,-1.5275183512637664,-0.1425523423760059,1.6030282422803412,-1.3133645338432434,1.3064659053653194,-0.8887100477293643,-0.2157538828463979
 executive control cognitive,-1.5933080556082515,-1.195165389742057,0.8075472500415944,3.8744730464167314,2.910741055496111,4.496505299983461,1.0732148107024213,-0.075066346704319,-0.2681682488626365,-0.5196346111378207,-0.4695876645983821,1.43088810370682,1.0574421195412425,-0.8441222211819072
 exercise igd internet,-0.802320841987416,-1.3043379542758191,-1.6743568671239355,-1.145487311152786,-0.6667911634893994,-0.9958747155410088,-0.9151001817233988,-0.5631726318197131,-1.6032891924307304,-1.5871156281262209,-0.9957404427750166,-0.4504364240003871,-0.5960134960433062,-0.5887886699084126
 expectancy sensory expectation,1.098448835776744,-0.301998677028219,-1.8648453121499715,1.328629649116406,0.3796613605878987,-0.0441774495822726,1.3945572628693508,-0.4097894643592185,-0.3641471268050609,1.9781879207653617,-0.1505015791826267,-0.0434130095066363,-0.108869524301318,2.191216445490161
 experience subjective experiences,-0.0886758855069944,-1.0346547073504848,-0.3269894552292433,0.7323258200151108,-0.7922910854105236,-1.563908293703299,-0.5091186648623932,0.5443631564317403,0.0545291889976683,1.8378614988226425,0.3741595027324357,1.6824559450873111,0.1387369763904928,0.7298360391543849
 expertise experts novices,-0.6480720455967245,1.496085213027614,-0.1759534783948819,-1.0042429738916696,1.0640088766783953,-0.1250376720019723,0.1014449908393333,-0.2527528637745424,-1.3580307277004071,0.0613798167082842,1.7427413551262494,0.235980683583959,-0.8454690642651722,2.9426871234664125
 eye saccade saccades,-1.8102979385859528,-1.705960566129585,-1.622901250331873,-0.1818541455700109,0.7209607922443759,0.1844651900783618,0.0515512587706534,-0.1647302922863934,-0.7402702667185104,-0.3443069124038971,-0.499710276035739,-1.3271118618876483,-1.0373921678391982,0.971112934747022
 face faces fusiform,-1.1897497262211956,-0.7529902119487386,0.1583252535841403,0.7221546482757166,2.326625254740695,0.8294537105914226,-1.577227215636348,0.4690606377255342,1.958501622454812,0.9091447203918755,3.3524979037175786,0.3222207773667676,-1.2795689775289265,0.910638552529636
 faces amygdala emotional,0.077234608383692,-0.4427464619244161,-1.3514887539932108,0.1599995773800367,-4.109669027053892,-3.6518806635092176,-2.0149775209056524,0.5037956334251532,-1.2268213773179697,0.0194012423106235,2.043028319450567,0.8059843823878591,-0.9801762887308152,0.9475408684588552
 faces face facial,2.213629331474703,-0.4600477261478333,-0.8209292736916614,-1.3592771376789634,1.0045168277811969,0.5350350721802859,-1.3994951797469124,-0.9415094567074038,3.5116281853559075,0.4508329033928638,1.4932318900606396,0.0410659087184399,-0.279148755383938,0.1081514679087253
